session_key,visitorid,event_count,view_count,addtocart_count,transaction_count,view_to_cart_ratio,unique_items_count,session_age_seconds,inter_event_interval_mean,recency_last_cart_seconds,has_transaction
77465_1,77465,2.0,1.0,1.0,0.0,1.0,1.0,4.04,4.045,0.0,0.0
774670_1,774670,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
774693_1,774693,3.0,2.0,1.0,0.0,2.0,1.0,840.26,420.132,195.14,0.0
774756_1,774756,2.0,1.0,1.0,0.0,1.0,1.0,155.65,155.648,0.0,0.0
774774_1,774774,4.0,0.0,4.0,0.0,0.0,4.0,482.04,160.68,0.0,0.0
774774_2,774774,2.0,0.0,2.0,0.0,0.0,2.0,153.08,153.08,0.0,0.0
774774_5,774774,2.0,1.0,1.0,0.0,1.0,2.0,1177.48,1177.479,0.0,0.0
77477_1,77477,12.0,10.0,2.0,0.0,5.0,7.0,2190.86,199.169,735.59,0.0
774780_2,774780,2.0,1.0,1.0,0.0,1.0,1.0,39.52,39.525,0.0,0.0
774834_1,774834,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
774849_1,774849,5.0,4.0,1.0,0.0,4.0,1.0,193.01,48.252,0.0,0.0
774908_1,774908,2.0,1.0,1.0,0.0,1.0,1.0,81.96,81.955,81.96,0.0
774918_1,774918,27.0,23.0,4.0,0.0,5.75,16.0,1397.33,53.744,614.65,0.0
774920_1,774920,4.0,2.0,2.0,0.0,1.0,2.0,54.33,18.11,0.0,0.0
774920_2,774920,4.0,2.0,1.0,1.0,2.0,2.0,681.23,227.075,533.92,1.0
774920_3,774920,7.0,5.0,1.0,1.0,5.0,2.0,1096.3,182.718,1096.3,1.0
774921_1,774921,3.0,2.0,1.0,0.0,2.0,1.0,104.58,52.288,28.66,0.0
77493_1,77493,3.0,2.0,1.0,0.0,2.0,1.0,66.84,33.422,0.0,0.0
774953_1,774953,2.0,1.0,1.0,0.0,1.0,2.0,24.63,24.631,24.63,0.0
774985_1,774985,2.0,1.0,1.0,0.0,1.0,2.0,154.02,154.025,154.02,0.0
775002_1,775002,11.0,10.0,1.0,0.0,10.0,6.0,2341.99,234.199,2242.8,0.0
775010_1,775010,4.0,3.0,1.0,0.0,3.0,1.0,1935.48,645.159,1601.84,0.0
775041_1,775041,4.0,3.0,1.0,0.0,3.0,3.0,122.38,40.792,0.0,0.0
775052_1,775052,2.0,1.0,1.0,0.0,1.0,2.0,245.6,245.601,245.6,0.0
775065_1,775065,2.0,1.0,1.0,0.0,1.0,1.0,105.07,105.067,0.0,0.0
775086_1,775086,2.0,1.0,1.0,0.0,1.0,1.0,347.05,347.046,0.0,0.0
775150_2,775150,20.0,18.0,1.0,1.0,18.0,17.0,1838.99,96.789,1834.02,1.0
775221_1,775221,3.0,2.0,1.0,0.0,2.0,2.0,164.19,82.096,0.0,0.0
77524_4,77524,6.0,3.0,1.0,2.0,3.0,3.0,1141.72,228.343,802.96,1.0
775282_4,775282,6.0,4.0,1.0,1.0,4.0,2.0,147.26,29.453,92.06,1.0
775289_1,775289,3.0,1.0,1.0,1.0,1.0,1.0,406.87,203.437,319.2,1.0
775316_1,775316,2.0,1.0,1.0,0.0,1.0,1.0,228.66,228.659,0.0,0.0
775332_1,775332,7.0,5.0,2.0,0.0,2.5,4.0,341.26,56.877,19.52,0.0
775336_2,775336,5.0,2.0,3.0,0.0,0.6667,2.0,144.88,36.221,0.0,0.0
775348_1,775348,2.0,1.0,1.0,0.0,1.0,1.0,44.91,44.908,0.0,0.0
775350_1,775350,6.0,5.0,1.0,0.0,5.0,2.0,939.22,187.844,761.14,0.0
775518_1,775518,4.0,3.0,1.0,0.0,3.0,1.0,289.18,96.394,289.18,0.0
775534_1,775534,2.0,1.0,1.0,0.0,1.0,1.0,12.46,12.461,0.0,0.0
775616_1,775616,8.0,5.0,3.0,0.0,1.6667,3.0,99.65,14.235,7.12,0.0
775616_2,775616,7.0,3.0,2.0,2.0,1.5,6.0,72.41,12.068,7.51,1.0
775684_1,775684,3.0,2.0,1.0,0.0,2.0,2.0,322.78,161.392,0.0,0.0
775821_1,775821,5.0,3.0,1.0,1.0,3.0,1.0,2246.23,561.556,2238.87,1.0
775888_1,775888,3.0,2.0,1.0,0.0,2.0,2.0,64.84,32.422,0.0,0.0
77588_1,77588,3.0,2.0,1.0,0.0,2.0,1.0,415.18,207.592,37.38,0.0
776052_1,776052,4.0,2.0,1.0,1.0,2.0,1.0,1247.19,415.729,45.3,1.0
776132_1,776132,5.0,4.0,1.0,0.0,4.0,2.0,113.28,28.319,28.91,0.0
776147_1,776147,2.0,1.0,1.0,0.0,1.0,1.0,7.76,7.757,0.0,0.0
776152_2,776152,4.0,2.0,2.0,0.0,1.0,2.0,262.72,87.572,0.0,0.0
776170_1,776170,2.0,1.0,1.0,0.0,1.0,1.0,79.35,79.352,0.0,0.0
776215_1,776215,2.0,1.0,1.0,0.0,1.0,1.0,55.39,55.391,0.0,0.0
776221_1,776221,2.0,1.0,1.0,0.0,1.0,1.0,656.24,656.245,0.0,0.0
776240_13,776240,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
776325_8,776325,3.0,2.0,1.0,0.0,2.0,2.0,12.35,6.176,0.0,0.0
776325_9,776325,5.0,3.0,1.0,1.0,3.0,2.0,163.91,40.978,76.64,1.0
776419_2,776419,9.0,8.0,1.0,0.0,8.0,3.0,2027.31,253.414,0.0,0.0
776423_1,776423,2.0,1.0,1.0,0.0,1.0,1.0,1.98,1.979,0.0,0.0
776457_1,776457,4.0,3.0,1.0,0.0,3.0,2.0,311.01,103.671,260.33,0.0
776498_1,776498,8.0,6.0,2.0,0.0,3.0,3.0,1248.28,178.325,710.8,0.0
776520_1,776520,5.0,4.0,1.0,0.0,4.0,1.0,378.61,94.652,128.51,0.0
776534_34,776534,3.0,2.0,1.0,0.0,2.0,2.0,603.66,301.832,0.0,0.0
77659_1,77659,5.0,3.0,1.0,1.0,3.0,2.0,1411.5,352.876,715.43,1.0
77659_2,77659,5.0,4.0,1.0,0.0,4.0,2.0,432.24,108.061,0.0,0.0
77659_3,77659,4.0,2.0,1.0,1.0,2.0,2.0,748.78,249.594,744.39,1.0
776691_2,776691,3.0,1.0,2.0,0.0,0.5,2.0,131.22,65.608,0.0,0.0
77669_1,77669,5.0,3.0,1.0,1.0,3.0,2.0,240.02,60.006,181.44,1.0
776701_1,776701,2.0,1.0,1.0,0.0,1.0,1.0,5.9,5.9,0.0,0.0
77675_1,77675,4.0,3.0,1.0,0.0,3.0,2.0,399.31,133.103,0.0,0.0
776840_1,776840,2.0,1.0,1.0,0.0,1.0,1.0,28.08,28.078,0.0,0.0
776854_1,776854,5.0,4.0,1.0,0.0,4.0,5.0,747.75,186.938,0.0,0.0
776873_1,776873,2.0,1.0,1.0,0.0,1.0,1.0,59.89,59.894,0.0,0.0
776909_1,776909,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
776927_1,776927,4.0,3.0,1.0,0.0,3.0,2.0,51.01,17.004,51.01,0.0
776927_2,776927,3.0,1.0,1.0,1.0,1.0,1.0,176.53,88.264,160.56,1.0
776927_4,776927,2.0,1.0,1.0,0.0,1.0,1.0,37.38,37.382,37.38,0.0
776945_1,776945,3.0,1.0,1.0,1.0,1.0,1.0,377.44,188.718,350.79,1.0
776952_1,776952,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
776956_1,776956,4.0,3.0,1.0,0.0,3.0,2.0,341.77,113.925,0.0,0.0
776976_1,776976,3.0,2.0,1.0,0.0,2.0,2.0,212.4,106.199,140.92,0.0
777035_1,777035,2.0,1.0,1.0,0.0,1.0,1.0,14.85,14.849,0.0,0.0
777134_1,777134,9.0,6.0,2.0,1.0,3.0,5.0,995.46,124.432,552.67,1.0
777146_1,777146,2.0,1.0,1.0,0.0,1.0,1.0,48.28,48.275,0.0,0.0
777154_1,777154,3.0,2.0,1.0,0.0,2.0,1.0,354.96,177.479,122.22,0.0
777210_1,777210,2.0,1.0,1.0,0.0,1.0,1.0,59.19,59.192,0.0,0.0
777235_1,777235,2.0,1.0,1.0,0.0,1.0,1.0,373.35,373.35,0.0,0.0
777240_1,777240,5.0,4.0,1.0,0.0,4.0,3.0,716.75,179.188,716.75,0.0
777300_3,777300,19.0,18.0,1.0,0.0,18.0,15.0,1024.87,56.937,259.44,0.0
777346_2,777346,10.0,1.0,9.0,0.0,0.1111,9.0,895.88,99.543,312.92,0.0
777359_1,777359,2.0,1.0,1.0,0.0,1.0,1.0,36.5,36.497,0.0,0.0
777365_1,777365,3.0,1.0,1.0,1.0,1.0,1.0,858.5,429.25,554.12,1.0
777441_1,777441,11.0,5.0,6.0,0.0,0.8333,8.0,2164.22,216.422,0.0,0.0
777441_2,777441,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
777443_2,777443,6.0,4.0,2.0,0.0,2.0,2.0,897.8,179.561,454.3,0.0
777494_1,777494,2.0,1.0,1.0,0.0,1.0,1.0,66.34,66.336,0.0,0.0
777503_1,777503,7.0,3.0,4.0,0.0,0.75,5.0,615.99,102.665,0.0,0.0
777503_4,777503,15.0,11.0,2.0,2.0,5.5,10.0,3404.92,243.209,2874.22,1.0
777560_2,777560,17.0,15.0,2.0,0.0,7.5,13.0,6441.47,402.592,2764.66,0.0
777630_1,777630,2.0,1.0,1.0,0.0,1.0,1.0,3.86,3.859,0.0,0.0
777635_1,777635,7.0,6.0,1.0,0.0,6.0,5.0,294.12,49.019,23.49,0.0
777753_1,777753,3.0,2.0,1.0,0.0,2.0,1.0,721.57,360.784,11.04,0.0
777769_1,777769,2.0,1.0,1.0,0.0,1.0,1.0,171.93,171.933,0.0,0.0
777788_1,777788,7.0,3.0,2.0,2.0,1.5,2.0,809.67,134.945,261.25,1.0
777821_1,777821,3.0,1.0,1.0,1.0,1.0,1.0,399.85,199.926,336.14,1.0
777831_1,777831,4.0,3.0,1.0,0.0,3.0,2.0,185.72,61.908,185.72,0.0
777832_1,777832,53.0,23.0,30.0,0.0,0.7667,20.0,1268.11,24.387,539.07,0.0
777857_1,777857,4.0,2.0,1.0,1.0,2.0,1.0,189.67,63.224,182.96,1.0
777863_1,777863,3.0,1.0,2.0,0.0,0.5,3.0,166.04,83.018,0.0,0.0
777908_2,777908,5.0,1.0,2.0,2.0,0.5,3.0,1282.48,320.621,728.08,1.0
777942_2,777942,4.0,2.0,1.0,1.0,2.0,1.0,1813.3,604.435,1774.89,1.0
777984_1,777984,5.0,4.0,1.0,0.0,4.0,3.0,313.34,78.335,42.44,0.0
778098_1,778098,4.0,2.0,1.0,1.0,2.0,1.0,552.7,184.232,438.6,1.0
778118_1,778118,3.0,1.0,1.0,1.0,1.0,1.0,139.16,69.58,105.84,1.0
77815_2,77815,4.0,3.0,1.0,0.0,3.0,2.0,485.23,161.743,466.52,0.0
77815_3,77815,3.0,2.0,1.0,0.0,2.0,1.0,171.27,85.634,23.12,0.0
778190_2,778190,2.0,1.0,1.0,0.0,1.0,1.0,40.43,40.427,0.0,0.0
77824_1,77824,4.0,2.0,2.0,0.0,1.0,3.0,276.76,92.254,65.86,0.0
778270_1,778270,6.0,5.0,1.0,0.0,5.0,3.0,133.1,26.62,50.52,0.0
778284_3,778284,4.0,3.0,1.0,0.0,3.0,2.0,79.63,26.544,79.63,0.0
778442_1,778442,6.0,4.0,1.0,1.0,4.0,3.0,1122.3,224.459,287.23,1.0
778459_1,778459,4.0,2.0,1.0,1.0,2.0,2.0,475.98,158.66,233.93,1.0
778509_2,778509,3.0,1.0,1.0,1.0,1.0,1.0,523.4,261.698,429.36,1.0
778547_1,778547,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
778583_1,778583,3.0,2.0,1.0,0.0,2.0,2.0,81.92,40.958,0.0,0.0
778588_4,778588,8.0,7.0,1.0,0.0,7.0,3.0,4033.02,576.145,936.58,0.0
778637_1,778637,2.0,1.0,1.0,0.0,1.0,1.0,124.33,124.331,0.0,0.0
778637_5,778637,5.0,4.0,1.0,0.0,4.0,4.0,765.84,191.46,135.47,0.0
778659_1,778659,2.0,1.0,1.0,0.0,1.0,1.0,68.3,68.303,0.0,0.0
77868_1,77868,6.0,4.0,1.0,1.0,4.0,1.0,2597.18,519.436,74.99,1.0
778692_1,778692,5.0,4.0,1.0,0.0,4.0,3.0,259.76,64.939,198.35,0.0
778778_2,778778,2.0,1.0,1.0,0.0,1.0,1.0,25.38,25.375,0.0,0.0
778798_1,778798,5.0,2.0,3.0,0.0,0.6667,5.0,2296.38,574.094,0.0,0.0
778937_1,778937,13.0,9.0,2.0,2.0,4.5,6.0,3040.79,253.399,1647.03,1.0
778939_1,778939,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
77895_1,77895,2.0,0.0,2.0,0.0,0.0,2.0,16.65,16.647,0.0,0.0
779000_1,779000,3.0,1.0,1.0,1.0,1.0,1.0,1345.52,672.758,1319.82,1.0
779005_1,779005,6.0,5.0,1.0,0.0,5.0,3.0,441.37,88.273,0.0,0.0
779009_1,779009,13.0,10.0,3.0,0.0,3.3333,4.0,1158.84,96.57,17.17,0.0
779056_1,779056,8.0,4.0,2.0,2.0,2.0,1.0,2142.61,306.088,620.27,1.0
779165_1,779165,15.0,5.0,10.0,0.0,0.5,2.0,1311.53,93.681,0.0,0.0
779198_1,779198,3.0,2.0,1.0,0.0,2.0,1.0,260.68,130.342,254.88,0.0
779206_1,779206,2.0,1.0,1.0,0.0,1.0,1.0,1342.14,1342.135,0.0,0.0
779222_1,779222,2.0,1.0,1.0,0.0,1.0,1.0,175.86,175.861,0.0,0.0
779333_2,779333,5.0,4.0,1.0,0.0,4.0,2.0,577.92,144.48,343.3,0.0
779386_1,779386,3.0,1.0,1.0,1.0,1.0,1.0,1645.42,822.713,1379.36,1.0
779397_1,779397,3.0,1.0,1.0,1.0,1.0,1.0,305.97,152.983,295.52,1.0
77940_1,77940,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
779421_2,779421,3.0,2.0,1.0,0.0,2.0,1.0,302.31,151.153,199.49,0.0
779484_1,779484,3.0,2.0,1.0,0.0,2.0,1.0,331.42,165.707,264.52,0.0
779514_1,779514,4.0,1.0,1.0,2.0,1.0,2.0,330.08,110.026,324.89,1.0
779524_1,779524,2.0,1.0,1.0,0.0,1.0,1.0,48.11,48.112,0.0,0.0
779566_1,779566,2.0,1.0,1.0,0.0,1.0,1.0,114.89,114.889,0.0,0.0
779618_3,779618,5.0,3.0,2.0,0.0,1.5,3.0,467.92,116.98,0.0,0.0
779680_1,779680,6.0,5.0,1.0,0.0,5.0,1.0,836.54,167.307,761.71,0.0
779750_1,779750,7.0,6.0,1.0,0.0,6.0,6.0,556.32,92.72,50.38,0.0
779757_1,779757,2.0,1.0,1.0,0.0,1.0,1.0,379.1,379.102,0.0,0.0
779785_1,779785,3.0,1.0,1.0,1.0,1.0,1.0,601.18,300.592,471.94,1.0
779794_5,779794,10.0,8.0,1.0,1.0,8.0,5.0,2915.1,323.9,2352.32,1.0
779797_1,779797,2.0,1.0,1.0,0.0,1.0,1.0,70.26,70.259,0.0,0.0
779839_1,779839,3.0,2.0,1.0,0.0,2.0,1.0,180.39,90.196,173.91,0.0
779857_1,779857,3.0,2.0,1.0,0.0,2.0,3.0,163.52,81.762,83.25,0.0
779885_1,779885,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
779957_1,779957,2.0,1.0,1.0,0.0,1.0,1.0,115.07,115.073,0.0,0.0
780025_1,780025,15.0,13.0,2.0,0.0,6.5,10.0,1122.79,80.199,379.69,0.0
780062_1,780062,3.0,2.0,1.0,0.0,2.0,2.0,297.67,148.833,241.97,0.0
78006_1,78006,3.0,1.0,1.0,1.0,1.0,1.0,242.24,121.118,236.91,1.0
780103_1,780103,3.0,2.0,1.0,0.0,2.0,1.0,146.54,73.268,0.0,0.0
780103_2,780103,2.0,0.0,2.0,0.0,0.0,1.0,0.09,0.094,0.0,0.0
780183_1,780183,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
780183_2,780183,5.0,1.0,4.0,0.0,0.25,2.0,68.13,17.033,0.0,0.0
780205_1,780205,13.0,9.0,2.0,2.0,4.5,8.0,3185.45,265.454,158.36,1.0
780230_1,780230,4.0,3.0,1.0,0.0,3.0,1.0,387.7,129.232,0.0,0.0
780248_1,780248,3.0,2.0,1.0,0.0,2.0,1.0,140.85,70.425,121.46,0.0
780295_1,780295,6.0,5.0,1.0,0.0,5.0,5.0,1030.75,206.15,1016.38,0.0
780301_1,780301,3.0,2.0,1.0,0.0,2.0,1.0,776.47,388.237,0.0,0.0
780354_1,780354,5.0,4.0,1.0,0.0,4.0,2.0,1634.31,408.578,288.79,0.0
780392_1,780392,9.0,4.0,3.0,2.0,1.3333,4.0,416.76,52.095,146.26,1.0
780393_1,780393,4.0,3.0,1.0,0.0,3.0,1.0,443.13,147.709,286.63,0.0
780445_1,780445,4.0,1.0,3.0,0.0,0.3333,3.0,237.54,79.182,0.0,0.0
780471_1,780471,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
780488_2,780488,3.0,1.0,1.0,1.0,1.0,1.0,776.05,388.023,311.46,1.0
780611_1,780611,13.0,11.0,2.0,0.0,5.5,11.0,837.45,69.788,624.54,0.0
780611_2,780611,2.0,1.0,1.0,0.0,1.0,1.0,86.83,86.831,0.0,0.0
78067_2,78067,3.0,1.0,1.0,1.0,1.0,1.0,773.44,386.718,773.44,1.0
780708_1,780708,3.0,1.0,1.0,1.0,1.0,1.0,424.26,212.128,369.73,1.0
780731_2,780731,9.0,7.0,1.0,1.0,7.0,6.0,1537.06,192.133,182.48,1.0
780733_1,780733,7.0,5.0,1.0,1.0,5.0,3.0,904.15,150.691,766.05,1.0
780821_1,780821,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
780873_1,780873,3.0,2.0,1.0,0.0,2.0,1.0,73.55,36.773,0.0,0.0
780924_1,780924,2.0,1.0,1.0,0.0,1.0,1.0,69.85,69.852,0.0,0.0
780925_1,780925,3.0,1.0,1.0,1.0,1.0,1.0,280.72,140.362,180.7,1.0
781047_1,781047,5.0,4.0,1.0,0.0,4.0,2.0,221.68,55.42,130.05,0.0
781099_1,781099,7.0,5.0,1.0,1.0,5.0,4.0,1049.37,174.895,295.48,1.0
781101_1,781101,12.0,8.0,2.0,2.0,4.0,6.0,2019.91,183.628,294.16,1.0
781156_2,781156,7.0,3.0,2.0,2.0,1.5,2.0,677.73,112.956,203.18,1.0
781189_1,781189,5.0,2.0,2.0,1.0,1.0,2.0,664.28,166.069,135.53,1.0
781211_1,781211,4.0,3.0,1.0,0.0,3.0,3.0,909.85,303.283,321.94,0.0
781256_1,781256,6.0,5.0,1.0,0.0,5.0,4.0,1771.04,354.207,1462.18,0.0
781278_1,781278,2.0,1.0,1.0,0.0,1.0,1.0,32.95,32.949,0.0,0.0
781293_1,781293,4.0,3.0,1.0,0.0,3.0,1.0,300.0,100.0,0.0,0.0
781312_1,781312,5.0,4.0,1.0,0.0,4.0,2.0,1290.37,322.592,196.71,0.0
781453_2,781453,3.0,2.0,1.0,0.0,2.0,1.0,210.72,105.36,191.51,0.0
781477_1,781477,2.0,0.0,1.0,1.0,0.0,1.0,399.86,399.857,399.86,1.0
781483_1,781483,3.0,2.0,1.0,0.0,2.0,2.0,87.66,43.829,0.0,0.0
78148_1,78148,3.0,2.0,1.0,0.0,2.0,1.0,108.62,54.312,21.37,0.0
781500_1,781500,4.0,3.0,1.0,0.0,3.0,1.0,623.67,207.891,579.33,0.0
781557_1,781557,4.0,3.0,1.0,0.0,3.0,2.0,491.78,163.925,0.0,0.0
781560_3,781560,3.0,2.0,1.0,0.0,2.0,1.0,656.07,328.034,627.05,0.0
781592_1,781592,3.0,1.0,1.0,1.0,1.0,1.0,549.74,274.869,534.14,1.0
781592_2,781592,4.0,1.0,2.0,1.0,0.5,1.0,232.23,77.41,192.21,1.0
781601_1,781601,3.0,2.0,1.0,0.0,2.0,1.0,493.56,246.78,44.77,0.0
781616_3,781616,2.0,0.0,1.0,1.0,0.0,1.0,274.24,274.241,274.24,1.0
781657_1,781657,2.0,1.0,1.0,0.0,1.0,1.0,13.54,13.538,0.0,0.0
781666_1,781666,3.0,1.0,1.0,1.0,1.0,1.0,154.6,77.298,46.35,1.0
781693_1,781693,2.0,1.0,1.0,0.0,1.0,1.0,38.01,38.005,0.0,0.0
781709_1,781709,3.0,2.0,1.0,0.0,2.0,1.0,82.08,41.042,0.0,0.0
781709_3,781709,6.0,3.0,3.0,0.0,1.0,2.0,276.82,55.364,0.0,0.0
781709_4,781709,7.0,6.0,1.0,0.0,6.0,5.0,767.78,127.964,434.01,0.0
781709_6,781709,8.0,6.0,2.0,0.0,3.0,6.0,977.2,139.599,698.91,0.0
781731_1,781731,4.0,2.0,1.0,1.0,2.0,1.0,1123.49,374.498,94.26,1.0
781759_1,781759,3.0,0.0,3.0,0.0,0.0,3.0,3.84,1.92,0.0,0.0
781759_3,781759,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
781762_1,781762,13.0,12.0,1.0,0.0,12.0,8.0,1200.46,100.038,595.37,0.0
781781_1,781781,3.0,2.0,1.0,0.0,2.0,2.0,55.01,27.506,0.0,0.0
781789_1,781789,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
781803_1,781803,5.0,4.0,1.0,0.0,4.0,2.0,232.78,58.195,66.19,0.0
781918_1,781918,2.0,1.0,1.0,0.0,1.0,1.0,50.92,50.918,0.0,0.0
781963_1,781963,16.0,8.0,8.0,0.0,1.0,10.0,2696.33,179.755,0.0,0.0
781966_2,781966,2.0,1.0,1.0,0.0,1.0,2.0,194.0,193.998,0.0,0.0
781972_4,781972,7.0,5.0,1.0,1.0,5.0,3.0,1678.73,279.788,199.88,1.0
781974_1,781974,3.0,1.0,1.0,1.0,1.0,1.0,605.0,302.501,151.97,1.0
781980_1,781980,6.0,4.0,1.0,1.0,4.0,2.0,248.54,49.708,160.27,1.0
781986_9,781986,3.0,2.0,1.0,0.0,2.0,3.0,149.97,74.984,0.0,0.0
78200_1,78200,4.0,3.0,1.0,0.0,3.0,2.0,89.3,29.766,29.84,0.0
782024_1,782024,9.0,8.0,1.0,0.0,8.0,4.0,2427.46,303.433,0.0,0.0
78205_1,78205,4.0,3.0,1.0,0.0,3.0,3.0,164.18,54.727,0.0,0.0
782062_3,782062,4.0,2.0,2.0,0.0,1.0,3.0,639.1,213.035,192.36,0.0
782078_1,782078,3.0,2.0,1.0,0.0,2.0,3.0,188.95,94.476,188.95,0.0
782107_1,782107,2.0,1.0,1.0,0.0,1.0,1.0,35.11,35.107,0.0,0.0
782163_1,782163,3.0,1.0,1.0,1.0,1.0,1.0,58.9,29.45,45.35,1.0
782169_1,782169,3.0,1.0,1.0,1.0,1.0,1.0,258.37,129.184,213.69,1.0
782178_2,782178,12.0,10.0,1.0,1.0,10.0,8.0,1966.61,178.783,1923.0,1.0
782277_1,782277,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
782282_1,782282,4.0,2.0,2.0,0.0,1.0,2.0,30.22,10.073,4.46,0.0
782320_2,782320,2.0,1.0,1.0,0.0,1.0,1.0,330.54,330.538,0.0,0.0
782325_1,782325,8.0,6.0,1.0,1.0,6.0,2.0,3409.64,487.091,268.52,1.0
782343_1,782343,8.0,6.0,1.0,1.0,6.0,1.0,868.92,124.132,693.16,1.0
782345_1,782345,2.0,1.0,1.0,0.0,1.0,2.0,22.96,22.957,22.96,0.0
78238_1,78238,8.0,6.0,2.0,0.0,3.0,3.0,1181.71,168.816,758.35,0.0
782411_1,782411,2.0,1.0,1.0,0.0,1.0,1.0,18.86,18.856,0.0,0.0
782459_1,782459,2.0,1.0,1.0,0.0,1.0,1.0,867.77,867.766,867.77,0.0
782497_1,782497,6.0,5.0,1.0,0.0,5.0,3.0,1043.35,208.67,533.46,0.0
782498_1,782498,6.0,5.0,1.0,0.0,5.0,4.0,719.51,143.902,719.51,0.0
7824_2,7824,4.0,3.0,1.0,0.0,3.0,3.0,669.71,223.236,669.71,0.0
782523_1,782523,6.0,4.0,1.0,1.0,4.0,1.0,1055.66,211.132,623.61,1.0
782558_1,782558,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
782560_1,782560,2.0,1.0,1.0,0.0,1.0,2.0,511.9,511.895,511.9,0.0
78256_1,78256,23.0,22.0,1.0,0.0,22.0,8.0,2417.66,109.894,1363.89,0.0
782694_1,782694,2.0,1.0,1.0,0.0,1.0,1.0,96.0,95.995,0.0,0.0
78279_1,78279,2.0,1.0,1.0,0.0,1.0,1.0,181.45,181.454,0.0,0.0
782822_1,782822,2.0,1.0,1.0,0.0,1.0,1.0,188.69,188.69,0.0,0.0
782852_1,782852,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
782853_1,782853,2.0,0.0,2.0,0.0,0.0,1.0,0.72,0.722,0.0,0.0
782901_1,782901,9.0,8.0,1.0,0.0,8.0,3.0,341.1,42.637,179.47,0.0
782944_1,782944,8.0,6.0,2.0,0.0,3.0,2.0,1525.1,217.871,1310.75,0.0
782944_2,782944,4.0,2.0,2.0,0.0,1.0,1.0,700.65,233.549,27.5,0.0
782944_3,782944,3.0,2.0,1.0,0.0,2.0,2.0,46.2,23.098,0.0,0.0
782944_4,782944,4.0,3.0,1.0,0.0,3.0,2.0,31.28,10.428,19.68,0.0
782944_5,782944,7.0,6.0,1.0,0.0,6.0,3.0,246.75,41.125,220.51,0.0
782961_2,782961,10.0,4.0,3.0,3.0,1.3333,3.0,2122.89,235.877,1806.09,1.0
78298_1,78298,2.0,1.0,1.0,0.0,1.0,1.0,87.17,87.173,0.0,0.0
782997_1,782997,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
783059_1,783059,2.0,1.0,1.0,0.0,1.0,1.0,20.59,20.59,20.59,0.0
783064_1,783064,5.0,4.0,1.0,0.0,4.0,2.0,592.46,148.114,512.76,0.0
783065_1,783065,2.0,0.0,2.0,0.0,0.0,1.0,0.06,0.063,0.0,0.0
783088_2,783088,3.0,1.0,1.0,1.0,1.0,1.0,172.76,86.381,138.0,1.0
783122_1,783122,4.0,3.0,1.0,0.0,3.0,2.0,480.5,160.168,0.0,0.0
783122_2,783122,4.0,3.0,1.0,0.0,3.0,2.0,511.99,170.662,0.0,0.0
783125_2,783125,2.0,1.0,1.0,0.0,1.0,1.0,36.3,36.296,0.0,0.0
783148_1,783148,2.0,1.0,1.0,0.0,1.0,2.0,184.38,184.378,184.38,0.0
783155_1,783155,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
783155_2,783155,3.0,1.0,2.0,0.0,0.5,3.0,283.5,141.752,0.0,0.0
78316_1,78316,9.0,4.0,5.0,0.0,0.8,5.0,3060.01,382.502,0.0,0.0
783170_1,783170,6.0,4.0,2.0,0.0,2.0,2.0,154.27,30.854,119.89,0.0
783216_1,783216,3.0,2.0,1.0,0.0,2.0,1.0,91.82,45.911,0.0,0.0
783234_1,783234,4.0,3.0,1.0,0.0,3.0,4.0,146.76,48.921,53.05,0.0
783246_1,783246,4.0,3.0,1.0,0.0,3.0,3.0,143.68,47.893,30.28,0.0
783254_1,783254,4.0,2.0,1.0,1.0,2.0,1.0,544.65,181.55,236.47,1.0
783311_1,783311,5.0,4.0,1.0,0.0,4.0,1.0,585.4,146.349,324.58,0.0
783353_1,783353,5.0,4.0,1.0,0.0,4.0,1.0,286.08,71.52,214.42,0.0
